row_index,a,op,b,c,prompt,freq_a,freq_b,freq_c,freq_prompt,log_freq_a,log_freq_b,log_freq_c,log_freq_prompt,target,target_text,target_num_tokens,target_logprob,avg_target_logprob,model,mean_logprob_per_example,mean_logprob_per_token
98409331,81,+,59,140,81 + 59 =,174,99,165,1,2.2430380486862944,2.0,2.220108088040055,0.3010299956639812,140,140,1,-8.7421875,-8.7421875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
92743809,286,-,286,0,286 - 286 =,13,14,12269,1,1.146128035678238,1.1760912590556813,4.0888445627270045,0.3010299956639812,0,0,1,-5.078125,-5.078125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
49184878,72,-,65,7,72 - 65 =,418,210,5056,1,2.622214022966295,2.3242824552976926,3.7038929536325447,0.3010299956639812,7,7,1,-5.05859375,-5.05859375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
121963913,200,+,10,210,200 + 10 =,553,4789,133,7,2.74350976472843,3.680335513414563,2.1271047983648077,0.9030899869919435,210,210,1,-9.3359375,-9.3359375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
129690167,18,+,7,25,18 + 7 =,1123,5566,1296,11,3.0507663112330423,3.7456212213069384,3.11293997608408,1.0791812460476249,25,25,1,-8.9296875,-8.9296875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
113724125,384,+,48,432,384 + 48 =,82,476,55,5,1.919078092376074,2.678518379040114,1.7481880270062005,0.7781512503836436,432,432,1,-10.5625,-10.5625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
125887393,13,+,1,14,13 + 1 =,1299,28252,1481,43,3.113943352306837,4.4510645694747835,3.170848203643309,1.6434526764861874,14,14,1,-7.86328125,-7.86328125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
134199322,16,/,4,4,16 / 4 =,2175,14623,15270,64,3.3376588910261424,4.165066178389756,4.183867477152165,1.8129133566428555,4,4,1,-6.76953125,-6.76953125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
113050713,256,-,224,32,256 - 224 =,566,37,1106,10,2.7535830588929064,1.5797835966168101,3.044147620878723,1.041392685158225,32,32,1,-7.0078125,-7.0078125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
121844877,68,+,57,125,68 + 57 =,138,120,184,17,2.143014800254095,2.08278537031645,2.2671717284030137,1.255272505103306,125,125,1,-9.125,-9.125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
80507126,240,*,32,7680,240 * 32 =,205,1055,13,2,2.3138672203691533,3.0236639181977933,1.146128035678238,0.47712125471966244,7680,7680,2,-15.4296875,-7.71484375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
30482933,5518890,*,4,22075560,5518890 * 4 =,1,14623,1,1,0.3010299956639812,4.165066178389756,0.3010299956639812,0.3010299956639812,22075560,22075560,3,-26.78125,-8.9296875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
101953177,6,*,15776,94656,6 * 15776 =,6247,1,1,1,3.7957410208692437,0.3010299956639812,0.3010299956639812,0.3010299956639812,94656,94656,2,-19.1875,-9.59375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
111148310,44,-,21,23,44 - 21 =,206,758,452,3,2.315970345456918,2.88024177589548,2.656098202012832,0.6020599913279624,23,23,1,-7.52734375,-7.52734375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
92770735,29,-,12,17,29 - 12 =,276,2917,736,3,2.4424797690644486,3.4650852875574327,2.8674674878590514,0.6020599913279624,17,17,1,-7.48828125,-7.48828125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
24188428,76,*,37128,2821728,76 * 37128 =,94,1,1,1,1.9777236052888478,0.3010299956639812,0.3010299956639812,0.3010299956639812,2821728,2821728,3,-22.9375,-7.6484375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
101197553,11642400,-,11642387,13,11642400 - 11642387 =,1,1,1467,1,0.3010299956639812,0.3010299956639812,3.166726055580052,0.3010299956639812,13,13,1,-5.65625,-5.65625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
27324098,100,+,219,319,100 + 219 =,1781,13,15,1,3.250907699700856,1.146128035678238,1.2041199826559248,0.3010299956639812,319,319,1,-8.9453125,-8.9453125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
78173346,122,+,2,124,122 + 2 =,38,28880,49,1,1.591064607026499,4.460612226534829,1.6989700043360187,0.3010299956639812,124,124,1,-8.4375,-8.4375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
113115030,58,+,1,59,58 + 1 =,114,28252,109,5,2.060697840353612,4.4510645694747835,2.041392685158225,0.7781512503836436,59,59,1,-8.8515625,-8.8515625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
129318249,864,/,24,36,864 / 24 =,11,1119,1048,1,1.0791812460476249,3.0492180226701815,3.020775488193558,0.3010299956639812,36,36,1,-9.78125,-9.78125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
65560968,151,-,147,4,151 - 147 =,31,15,15270,1,1.505149978319906,1.2041199826559248,4.183867477152165,0.3010299956639812,4,4,1,-6.0859375,-6.0859375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
133940071,5,+,3,8,5 + 3 =,8401,18022,4817,364,3.924382677201973,4.2558270827032345,3.6828667956623247,2.5622928644564746,8,8,1,-6.64453125,-6.64453125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
66606456,-36,+,32,-4,-36 + 32 =,28,1055,2724,1,1.462397997898956,3.0236639181977933,3.4353665066126613,0.3010299956639812,-4,-4,2,-9.921875,-4.9609375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
115493993,4000,*,20,80000,4000 * 20 =,71,2293,15,1,1.8573324964312685,3.360593413565249,1.2041199826559248,0.3010299956639812,80000,80000,2,-10.1875,-5.09375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
70198811,2978,+,135,3113,2978 + 135 =,4,70,1,1,0.6989700043360189,1.8512583487190752,0.3010299956639812,0.3010299956639812,3113,3113,2,-14.96875,-7.484375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
83412208,130,-,154,-24,130 - 154 =,107,28,37,1,2.03342375548695,1.462397997898956,1.5797835966168101,0.3010299956639812,-24,-24,2,-14.296875,-7.1484375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
119615791,3335,+,7535,10870,3335 + 7535 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,10870,10870,2,-15.90625,-7.953125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
7105352,842,+,80,922,842 + 80 =,3,366,4,1,0.6020599913279624,2.5646660642520893,0.6989700043360189,0.3010299956639812,922,922,2,-13.21875,-6.609375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
75081145,500,*,1024,512000,500 * 1024 =,336,269,2,1,2.5276299008713385,2.4313637641589874,0.47712125471966244,0.3010299956639812,512000,512000,2,-13.71875,-6.859375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
116355843,449,+,319,768,449 + 319 =,8,10,76,1,0.9542425094393249,1.041392685158225,1.8864907251724818,0.3010299956639812,768,768,1,-12.7734375,-12.7734375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
57429284,84,+,115,199,84 + 115 =,133,44,21,1,2.1271047983648077,1.6532125137753437,1.3424226808222062,0.3010299956639812,199,199,1,-9.9375,-9.9375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
43072378,34288,-,37444,-3156,34288 - 37444 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,-3156,-3156,3,-19.25,-6.4140625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
132803359,8192,-,512,7680,8192 - 512 =,44,5885,13,2,1.6532125137753437,3.769820257763592,1.146128035678238,0.47712125471966244,7680,7680,2,-11.828125,-5.9140625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
20170055,186,+,272,458,186 + 272 =,18,14,1,1,1.2787536009528289,1.1760912590556813,0.3010299956639812,0.3010299956639812,458,458,1,-11.3046875,-11.3046875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
46588402,70000,*,16,1120000,70000 * 16 =,7,2263,1,1,0.9030899869919435,3.354876422516234,0.3010299956639812,0.3010299956639812,1120000,1120000,2,-16.796875,-8.3984375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
77466152,1,*,10000,10000,1 * 10000 =,25718,110,197,1,4.410254078446397,2.0453229787866576,2.296665190261531,0.3010299956639812,10000,10000,1,-9.7578125,-9.7578125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
84347264,150,*,41,6150,150 * 41 =,332,163,3,1,2.5224442335063197,2.214843848047698,0.6020599913279624,0.3010299956639812,6150,6150,2,-14.4375,-7.21875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
67766938,6000,+,1000,7000,6000 + 1000 =,78,393,22,1,1.8976270912904414,2.595496221825574,1.3617278360175928,0.3010299956639812,7000,7000,2,-8.171875,-4.0859375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
115311904,59530739332,/,70652,842591,59530739332 / 70652 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,842591,842591,3,-22.171875,-7.390625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
95846020,5,*,142857,714285,5 * 142857 =,8401,25,15,4,3.924382677201973,1.414973347970818,1.2041199826559248,0.6989700043360189,714285,714285,2,-20.328125,-10.1640625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
132954316,26917,+,25459,52376,26917 + 25459 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,52376,52376,2,-14.1484375,-7.07421875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
122674758,485,-,104,381,485 - 104 =,6,59,7,1,0.8450980400142568,1.7781512503836436,0.9030899869919435,0.3010299956639812,381,381,1,-10.28125,-10.28125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
96971628,210,-,67,143,210 - 67 =,91,101,70,1,1.9637878273455553,2.0086001717619175,1.8512583487190752,0.3010299956639812,143,143,1,-9.0390625,-9.0390625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
73831513,2950,-,2950,0,2950 - 2950 =,3,3,12269,1,0.6020599913279624,0.6020599913279624,4.0888445627270045,0.3010299956639812,0,0,1,-4.08203125,-4.08203125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
19941679,220,*,18,3960,220 * 18 =,148,939,7,1,2.173186268412274,2.9731278535996988,0.9030899869919435,0.3010299956639812,3960,3960,2,-12.4609375,-6.23046875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
65510175,118,-,30,88,118 - 30 =,38,1340,151,1,1.591064607026499,3.127428777851599,2.1818435879447726,0.3010299956639812,88,88,1,-6.4453125,-6.4453125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
116577608,222,+,333,555,222 + 333 =,32,29,17,1,1.5185139398778875,1.4771212547196624,1.255272505103306,0.3010299956639812,555,555,1,-7.71875,-7.71875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
70198811,2295,+,135,2430,2295 + 135 =,1,70,6,1,0.3010299956639812,1.8512583487190752,0.8450980400142568,0.3010299956639812,2430,2430,2,-15.5859375,-7.79296875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
87121894,28,+,28,56,28 + 28 =,681,583,416,5,2.833784374656479,2.7664128471123997,2.6201360549737576,0.7781512503836436,56,56,1,-9.609375,-9.609375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
109481294,20,*,200,4000,20 * 200 =,2217,420,108,9,3.3459615418131414,2.6242820958356683,2.037426497940624,1.0,4000,4000,1,-9.0859375,-9.0859375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
84722675,-8,/,1,-8,-8 / 1 =,327,28252,288,3,2.515873843711679,4.4510645694747835,2.4608978427565478,0.6020599913279624,-8,-8,2,-12.578125,-6.2890625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
119039013,336000000,/,2,168000000,336000000 / 2 =,5,28880,5,5,0.7781512503836436,4.460612226534829,0.7781512503836436,0.7781512503836436,168000000,168000000,2,-15.21875,-7.609375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
7153027,9392617,+,261236,9653853,9392617 + 261236 =,4,2,2,2,0.6989700043360189,0.47712125471966244,0.47712125471966244,0.47712125471966244,9653853,9653853,4,-19.984375,-4.99609375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
106829450,1000,-,720,280,1000 - 720 =,660,32,62,2,2.82020145948564,1.5185139398778875,1.7993405494535817,0.47712125471966244,280,280,1,-8.171875,-8.171875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
24811800,91,-,78,13,91 - 78 =,101,92,1467,1,2.0086001717619175,1.968482948553935,3.166726055580052,0.3010299956639812,13,13,1,-7.0078125,-7.0078125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
131469555,26,-,31,-5,26 - 31 =,488,303,2418,5,2.6893088591236203,2.482873583608754,3.3836358683618797,0.7781512503836436,-5,-5,2,-14.78125,-7.390625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
134050794,2,/,2,1,2 / 2 =,22476,28880,8225,520,4.35173834558076,4.460612226534829,3.9151887051731564,2.7168377232995247,1,1,1,-5.2734375,-5.2734375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
94697957,547,+,624,1171,547 + 624 =,5,8,2,1,0.7781512503836436,0.9542425094393249,0.47712125471966244,0.3010299956639812,1171,1171,2,-13.6328125,-6.81640625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
108816617,3000,*,18,54000,3000 * 18 =,142,939,7,1,2.155336037465062,2.9731278535996988,0.9030899869919435,0.3010299956639812,54000,54000,2,-12.1875,-6.09375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
113249032,1024,-,17,1007,1024 - 17 =,273,917,5,1,2.437750562820388,2.9628426812012423,0.7781512503836436,0.3010299956639812,1007,1007,1,-10.7265625,-10.7265625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
25061347,427,-,427,0,427 - 427 =,8,9,12269,1,0.9542425094393249,1.0,4.0888445627270045,0.3010299956639812,0,0,1,-4.28515625,-4.28515625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
76599259,678,-,123,555,678 - 123 =,14,54,17,1,1.1760912590556813,1.7403626894942439,1.255272505103306,0.3010299956639812,555,555,1,-7.93359375,-7.93359375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
87431630,2,*,327680,655360,2 * 327680 =,22476,1,2,1,4.35173834558076,0.3010299956639812,0.47712125471966244,0.3010299956639812,655360,655360,3,-20.890625,-6.96484375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
51284820,200,-,400,-200,200 - 400 =,553,175,10,1,2.74350976472843,2.24551266781415,1.041392685158225,0.3010299956639812,-200,-200,2,-7.7890625,-3.89453125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
90421016,26,*,2168,56368,26 * 2168 =,488,1,1,1,2.6893088591236203,0.3010299956639812,0.3010299956639812,0.3010299956639812,56368,56368,2,-18.9375,-9.46875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
125894806,214026202,-,13,214026189,214026202 - 13 =,1,1266,7,1,0.3010299956639812,3.1027766148834415,0.9030899869919435,0.3010299956639812,214026189,214026189,4,-18.3125,-4.578125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
92501667,89,*,44,3916,89 * 44 =,80,173,1,1,1.9084850188786497,2.2405492482825995,0.3010299956639812,0.3010299956639812,3916,3916,2,-14.9765625,-7.48828125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
94083090,123,+,7,130,123 + 7 =,137,5566,138,1,2.1398790864012365,3.7456212213069384,2.143014800254095,0.3010299956639812,130,130,1,-8.5390625,-8.5390625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
20349010,4,*,1705,6820,4 * 1705 =,11121,2,1,1,4.046182890740882,0.47712125471966244,0.3010299956639812,0.3010299956639812,6820,6820,2,-15.625,-7.8125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
116135769,41,*,8,328,41 * 8 =,207,6642,30,5,2.3180633349627615,3.8223642524415493,1.4913616938342726,0.7781512503836436,328,328,1,-10.265625,-10.265625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
83499994,-265,+,263,-2,-265 + 263 =,2,16,3371,1,0.47712125471966244,1.2304489213782739,3.527887565952705,0.3010299956639812,-2,-2,2,-10.734375,-5.3671875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
115663444,144115188075855872,*,16,2305843009213693952,144115188075855872 * 16 =,5,2263,9,1,0.7781512503836436,3.354876422516234,1.0,0.3010299956639812,2305843009213693952,2305843009213693952,9,-48.96875,-5.44140625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
115059640,384,*,85,32640,384 * 85 =,82,105,7,2,1.919078092376074,2.0253058652647704,0.9030899869919435,0.47712125471966244,32640,32640,2,-15.4296875,-7.71484375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
96652579,-17,-,11,-28,-17 - 11 =,79,1770,32,2,1.9030899869919435,3.248218561190075,1.5185139398778875,0.47712125471966244,-28,-28,2,-12.3046875,-6.15234375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
71542779,5850000,-,1,5849999,5850000 - 1 =,1,28252,1,1,0.3010299956639812,4.4510645694747835,0.3010299956639812,0.3010299956639812,5849999,5849999,3,-19.140625,-6.37890625,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
17792405,82,-,9,73,82 - 9 =,74,3785,114,1,1.8750612633917,3.5781806096277777,2.060697840353612,0.3010299956639812,73,73,1,-8.578125,-8.578125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
115311904,419152,/,536,782,419152 / 536 =,1,4,1,1,0.3010299956639812,0.6989700043360189,0.3010299956639812,0.3010299956639812,782,782,1,-13.6875,-13.6875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
125469273,109,-,62,47,109 - 62 =,31,101,135,1,1.505149978319906,2.0086001717619175,2.1335389083702174,0.3010299956639812,47,47,1,-6.8359375,-6.8359375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
14068326,66,-,46,20,66 - 46 =,151,150,2291,1,2.1818435879447726,2.1789769472931693,3.3602146132953523,0.3010299956639812,20,20,1,-9.5234375,-9.5234375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
30248459,44544,/,4,11136,44544 / 4 =,1,14623,1,1,0.3010299956639812,4.165066178389756,0.3010299956639812,0.3010299956639812,11136,11136,2,-18.09375,-9.046875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
110346174,-329,+,332,3,-329 + 332 =,2,10,10255,1,0.47712125471966244,1.041392685158225,4.010978012174742,0.3010299956639812,3,3,1,-6.453125,-6.453125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
122793589,588235294117647,*,9,5294117647058823,588235294117647 * 9 =,21,3785,1,1,1.3424226808222062,3.5781806096277777,0.3010299956639812,0.3010299956639812,5294117647058823,5294117647058823,7,-44.9375,-6.421875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
7153027,9653852,+,364090,10017942,9653852 + 364090 =,2,11,2,2,0.47712125471966244,1.0791812460476249,0.47712125471966244,0.47712125471966244,10017942,10017942,3,-20.5,-6.83203125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
87059347,140,-,100,40,140 - 100 =,130,1776,1073,2,2.1172712956557644,3.2496874278053016,3.0310042813635367,0.47712125471966244,40,40,1,-7.85546875,-7.85546875,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
126090820,50,+,4,54,50 + 4 =,1013,14623,348,8,3.0060379549973173,4.165066178389756,2.5428254269591797,0.9542425094393249,54,54,1,-10.3203125,-10.3203125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
15479219,1000,+,40,1040,1000 + 40 =,660,888,17,1,2.82020145948564,2.9489017609702137,1.255272505103306,0.3010299956639812,1040,1040,2,-12.90625,-6.453125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
51976618,314,-,200,114,314 - 200 =,12,420,80,1,1.1139433523068367,2.6242820958356683,1.9084850188786497,0.3010299956639812,114,114,1,-8.703125,-8.703125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
10641967,4050,/,450,9,4050 / 450 =,2,53,4399,1,0.47712125471966244,1.7323937598229686,3.6434526764861874,0.3010299956639812,9,9,1,-8.1953125,-8.1953125,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
93471789,1000,*,40,40000,1000 * 40 =,660,888,60,1,2.82020145948564,2.9489017609702137,1.7853298350107671,0.3010299956639812,40000,40000,2,-10.5,-5.25,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
57950457,2018,-,2,2016,2018 - 2 =,21,28880,23,1,1.3424226808222062,4.460612226534829,1.380211241711606,0.3010299956639812,2016,2016,1,-7.359375,-7.359375,EleutherAI/pythia-70m-deduped,-11.35965703125,-7.47345857319079
